Timestamp,PM2.5_Fidas200,LCS3,PM2.5_BAM1020,LCS4
4/20/2020 10:00,7.078333333,3.518,7,2.581071429
4/20/2020 11:00,6.55,3.289333333,5,2.302222222
4/20/2020 12:00,5.636666667,2.070333333,5,2.407857143
4/20/2020 13:00,4.585,1.588,3,2.479259259
4/20/2020 14:00,4.958333333,1.752666667,4,3.443928571
4/20/2020 15:00,5.12,2.006666667,6,3.018275862
4/20/2020 16:00,5.403333333,2.315333333,3,3.340344828
4/20/2020 17:00,5.275,2.511290323,2,4.114444444
4/20/2020 18:00,4.688333333,2.425666667,2,3.779666667
4/20/2020 19:00,6.366666667,4.724333333,1,4.312857143
4/20/2020 20:00,6.385,3.524,7,4.444
4/20/2020 21:00,7.3,4.298333333,6,4.447931034
4/20/2020 22:00,7.863333333,5.134,6,4.475357143
4/20/2020 23:00,7.731666667,4.663,5,4.272413793
4/21/2020 0:00,8.238333333,5.300666667,5,4.44137931
4/21/2020 1:00,9.823333333,8.627333333,8,4.396785714
4/21/2020 2:00,10.36,8.595666667,5,4.708275862
4/21/2020 3:00,11.01833333,9.53,6,4.726071429
4/21/2020 4:00,9.623333333,6.836666667,5,5.068275862
4/21/2020 5:00,10.11333333,9.195666667,4,5.749333333
4/21/2020 6:00,11.78833333,11.76066667,4,6.061851852
4/21/2020 7:00,14.21166667,16.186,8,5.279333333
4/21/2020 8:00,12.14833333,10.76466667,6,5.851111111
4/21/2020 9:00,8.586666667,5.081333333,6,6.418518519
4/21/2020 10:00,8.476666667,5.68,9,9.148214286
4/21/2020 11:00,8.776666667,6.421,11,9.184482759
4/21/2020 12:00,10.05,7.917666667,7,9.520714286
4/21/2020 13:00,10.82833333,8.697,6,9.670344828
4/21/2020 14:00,10.85333333,9.002666667,5,9.61
4/21/2020 15:00,9.428333333,8.211,6,8.275172414
4/21/2020 16:00,10.34,10.177,6,7.347407407
4/21/2020 17:00,10.52666667,9.803666667,7,6.714137931
4/21/2020 18:00,11.625,9.874,8,8.788571429
4/21/2020 19:00,10.23166667,8.106,8,10.95814815
4/21/2020 20:00,10.69833333,8.475333333,8,11.42571429
4/21/2020 21:00,11.665,10.18533333,11,9.558965517
4/21/2020 22:00,10.76833333,9.196666667,11,8.017857143
4/21/2020 23:00,10.04666667,8.803,7,6.93
4/22/2020 0:00,9.856666667,8.659666667,5,5.693448276
4/22/2020 1:00,9.735,8.902333333,5,5.141428571
4/22/2020 2:00,10.45166667,12.08366667,7,5.490967742
4/22/2020 3:00,10.86333333,12.86166667,6,5.926785714
4/22/2020 4:00,11.36166667,13.03633333,5,6.678214286
4/22/2020 5:00,11.98166667,13.26433333,4,7.066785714
4/22/2020 6:00,12.785,12.058,5,7.734827586
4/22/2020 7:00,13.205,13.87266667,9,8.542962963
4/22/2020 8:00,15.00666667,16.20333333,8,9.707142857
4/22/2020 9:00,15.2877193,15.40266667,9,11.45178571
4/22/2020 10:00,12.97166667,11.68933333,9,14.1
4/22/2020 11:00,12.85833333,12.696,7,15.05857143
4/22/2020 12:00,13.04166667,12.853,,16.41233333
4/22/2020 13:00,12.945,13.75466667,,19.205
4/22/2020 14:00,13.33833333,14.417,19,18.02689655
4/22/2020 15:00,13.035,14.20133333,11,15.94296296
4/22/2020 16:00,13.31833333,14.68066667,9,14.25214286
4/22/2020 17:00,13.35666667,15.169,8,13.43466667
4/22/2020 18:00,14.11833333,15.52933333,10,28.54035714
4/22/2020 19:00,13.82666667,15.382,15,15.90793103
4/22/2020 20:00,14.435,16.00666667,11,17.82344828
4/22/2020 21:00,14.47333333,16.74466667,14,13.5225
4/22/2020 22:00,15.16166667,18.53733333,10,10.87206897
4/22/2020 23:00,14.48166667,17.783,6,9.167037037
4/23/2020 0:00,14.70166667,19.38,6,8.366071429
4/23/2020 1:00,13.37166667,19.19266667,10,8.516428571
4/23/2020 2:00,11.02,15.63333333,7,10.50461538
4/23/2020 3:00,10.29333333,14.766,8,13.86518519
4/23/2020 4:00,11.07,16.876,8,15.72310345
4/23/2020 5:00,9.858333333,14.53633333,7,14.20964286
4/23/2020 6:00,9.08,11.525,6,12.35034483
4/23/2020 7:00,8.748333333,10.074,5,11.8037931
4/23/2020 8:00,7.798333333,7.924,6,9.09962963
4/23/2020 9:00,9.28,10.679,11,8.423928571
4/23/2020 10:00,9.473333333,10.44833333,7,8.329285714
4/23/2020 11:00,8.978333333,9.791,5,7.279285714
4/23/2020 12:00,8.826666667,10.31933333,6,7.857931034
4/23/2020 13:00,8.915,10.334,8,8.440740741
4/23/2020 14:00,13.14666667,17.30133333,7,9.358571429
4/23/2020 15:00,84.88666667,80.46733333,7,8.441
4/23/2020 16:00,118.8066667,111.8273333,5,8.924285714
4/23/2020 17:00,200.515,153.86,9,8.952333333
4/23/2020 18:00,17.63166667,19.42483871,8,10.04321429
4/23/2020 19:00,11.07333333,15.24533333,6,11.97068966
4/23/2020 20:00,11.98833333,18.45666667,8,15.36444444
4/23/2020 21:00,11.38,17.66966667,16,15.01793103
4/23/2020 22:00,12.16166667,18.795,5,16.07407407
4/23/2020 23:00,11.17833333,18.66133333,5,35.38035714
4/24/2020 0:00,13.67166667,23.39033333,16,85.76821429
4/24/2020 1:00,13.515,24.70733333,26,103.1674074
4/24/2020 2:00,13.615,26.45533333,37,106.6236667
4/24/2020 3:00,12.695,23.28833333,34,108.4544444
4/24/2020 4:00,10.08,19.09366667,35,99.35166667
4/24/2020 5:00,9.911666667,15.37566667,31,84.05655172
4/24/2020 6:00,9.4,11.344,26,81.9637931
4/24/2020 7:00,7.828333333,9.870333333,23,79.87464286
4/24/2020 8:00,6.08,6.831333333,30,63.09888889
4/24/2020 9:00,7.115,7.995666667,28,38.22214286
4/24/2020 10:00,9.963333333,11.32233333,17,24.67233333
4/24/2020 11:00,10.78166667,12.651,17,8.276896552
4/24/2020 12:00,10.59666667,12.466,6,5.820714286
4/24/2020 13:00,10.87,12.57666667,5,5.796071429
4/24/2020 14:00,9.833333333,11.58,4,5.979310345
4/24/2020 15:00,10.52333333,12.808,4,7.687142857
4/24/2020 16:00,9.65,12.10433333,5,14.61966667
4/24/2020 17:00,8.938333333,10.884,11,11.61296296
4/24/2020 18:00,8.398333333,9.698333333,9,19.05133333
4/24/2020 19:00,11.01833333,16.55466667,9,24.26535714
4/24/2020 20:00,15.83333333,26.678,9,30.96482759
4/24/2020 21:00,14.62608696,25.65933333,15,32.73740741
4/24/2020 22:00,,29.12933333,10,30.87241379
4/24/2020 23:00,,40.08733333,11,32.81607143
4/25/2020 0:00,,28.23933333,10,34.50535714
4/25/2020 1:00,,22.33166667,16,32.86137931
4/25/2020 2:00,,26.758,9,37.51925926
4/25/2020 3:00,,31.35433333,8,39.62703704
4/25/2020 4:00,,30.338,15,50.11566667
4/25/2020 5:00,,26.629,24,53.971
4/25/2020 6:00,,20.74066667,24,59.27862069
4/25/2020 7:00,,25.81833333,29,65.40857143
4/25/2020 8:00,,21.38533333,34,63.44464286
4/25/2020 9:00,,22.25866667,30,69.94074074
4/25/2020 10:00,,22.59266667,35,73
4/25/2020 11:00,,22.701,38,68.77678571
4/25/2020 12:00,,21.941,34,46.07178571
4/25/2020 13:00,,20.41066667,18,33.58857143
4/25/2020 14:00,,19.37533333,14,25.36392857
4/25/2020 15:00,,18.40233333,11,22.5237037
4/25/2020 16:00,,17.45733333,8,20.76733333
4/25/2020 17:00,,17.91933333,12,20.74586207
4/25/2020 18:00,,21.56433333,9,16.55035714
4/25/2020 19:00,,24.014,8,25.35482759
4/25/2020 20:00,,30.836,11,31.50035714
4/25/2020 21:00,,35.757,11,33.94785714
4/25/2020 22:00,,32.94966667,11,34.63285714
4/25/2020 23:00,,33.204,16,33.25344828
4/26/2020 0:00,,33.08433333,13,33.34827586
4/26/2020 1:00,,33.79933333,11,35.36266667
4/26/2020 2:00,,31.52266667,14,35.95833333
4/26/2020 3:00,,31.615,17,35.38137931
4/26/2020 4:00,,32.71733333,15,35.57407407
4/26/2020 5:00,,34.73966667,15,38.11357143
4/26/2020 6:00,,38.09866667,15,45.09964286
4/26/2020 7:00,,46.03966667,17,62.60107143
4/26/2020 8:00,,50.50833333,28,73.57758621
4/26/2020 9:00,,50.959,30,54.4825
4/26/2020 10:00,,51.06933333,22,40.06178571
4/26/2020 11:00,,48.257,20,42.25107143
4/26/2020 12:00,,42.62033333,23,53.09464286
4/26/2020 13:00,,39.84233333,25,54.77642857
4/26/2020 14:00,,43.14666667,24,50.37518519
4/26/2020 15:00,,35.592,18,51.35724138
4/26/2020 16:00,,30.58966667,23,51.36964286
4/26/2020 17:00,,19.04566667,23,52.32642857
4/26/2020 18:00,,21.08766667,29,39.23518519
4/26/2020 19:00,,18.41066667,18,35.30074074
4/26/2020 20:00,,12.115,18,28.74357143
4/26/2020 21:00,,9.074666667,15,18.245
4/26/2020 22:00,,5.330333333,9,9.746551724
4/26/2020 23:00,,2.470666667,6,3.782142857
4/27/2020 0:00,,1.319666667,4,2.831071429
4/27/2020 1:00,,0.837333333,3,3.8125
4/27/2020 2:00,,0.773666667,2,2.773666667
4/27/2020 3:00,,1.012,1,2.811666667
4/27/2020 4:00,,1.541666667,1,2.823703704
4/27/2020 5:00,,1.656,0,2.078888889
4/27/2020 6:00,,1.412666667,1,2.4125
4/27/2020 7:00,,1.115,1,2.585172414
4/27/2020 8:00,,1.699666667,1,3.141724138
4/27/2020 9:00,2.414285714,1.593,3,5.177241379
4/27/2020 10:00,3.106666667,1.801,5,4.62137931
4/27/2020 11:00,2.943333333,2.119333333,3,3.34962963
4/27/2020 12:00,3.468333333,1.91,0,2.688571429
4/27/2020 13:00,2.676666667,1.99,0,2.772413793
4/27/2020 14:00,2.523333333,1.765333333,1,3.216
4/27/2020 15:00,2.286666667,1.472666667,3,3.202758621
4/27/2020 16:00,3.086666667,1.815,2,5.063103448
4/27/2020 17:00,3.461666667,2.245666667,4,3.335357143
4/27/2020 18:00,2.896666667,1.754333333,3,2.683703704
4/27/2020 19:00,2.885,2.142333333,0,3.38
4/27/2020 20:00,3.385,3.159333333,0,8.965172414
4/27/2020 21:00,4.381666667,5.586,6,5.725517241
4/27/2020 22:00,6.11,9.676666667,6,3.735172414
4/27/2020 23:00,9.713333333,16.878,6,4.36
4/28/2020 0:00,6.08,8.205666667,5,5.041
4/28/2020 1:00,3.703333333,4.556666667,3,7.086896552
4/28/2020 2:00,4.648333333,6.475666667,2,4.576
4/28/2020 3:00,5.96,9.89,1,4.398148148
4/28/2020 4:00,8.088333333,16.225,-1,4.046551724
4/28/2020 5:00,8.391666667,14.664,0,5.348928571
4/28/2020 6:00,5.7,9.911,4,6.914615385
4/28/2020 7:00,5.453333333,9.325666667,5,6.983225806
4/28/2020 8:00,4.668333333,7.958666667,4,6.792592593
4/28/2020 9:00,8.386666667,17.808,5,6.98137931
4/28/2020 10:00,10.56166667,19.96066667,4,4.8075
4/28/2020 11:00,9.27,17.31466667,4,5.377407407
4/28/2020 12:00,9.463333333,17.167,5,4.799285714
4/28/2020 13:00,9.346666667,16.512,5,4.796896552
4/28/2020 14:00,8.546666667,16.64966667,9,4.922592593
4/28/2020 15:00,8.385,14.99966667,7,5.067931034
4/28/2020 16:00,4.715,8.078,4,4.789655172
4/28/2020 17:00,4.436666667,8.809666667,5,4.458928571
4/28/2020 18:00,3.728333333,8.683333333,4,4.462333333
4/28/2020 19:00,3.558333333,7.641666667,5,5.957857143
4/28/2020 20:00,4.405,10.87233333,3,6.999310345
4/28/2020 21:00,3.683333333,7.802,2,5.363666667
4/28/2020 22:00,2.795,6.253333333,3,6.993793103
4/28/2020 23:00,3.075,7.04,4,6.680666667
4/29/2020 0:00,3.363333333,7.612,6,8.747142857
4/29/2020 1:00,2.535,4.78,6,9.484074074
4/29/2020 2:00,1.578333333,2.704,6,11.45296296
4/29/2020 3:00,1.881666667,3.754333333,5,16.32
4/29/2020 4:00,2.658333333,5.346666667,9,9.589
4/29/2020 5:00,3.325,6.203333333,6,8.960357143
4/29/2020 6:00,4.446666667,8.163333333,4,7.995
4/29/2020 7:00,4.605,8.882666667,8,7.597857143
4/29/2020 8:00,4.185,7.591666667,7,7.635517241
4/29/2020 9:00,3.428333333,6.011,6,30.32518519
4/29/2020 10:00,3.21,5.942,13,10.53724138
4/29/2020 11:00,4.831666667,9.974,9,15.48107143
4/29/2020 12:00,6.231666667,13.14933333,7,9.864285714
4/29/2020 13:00,6.591666667,14.14366667,8,12.409
4/29/2020 14:00,6.13,13.264,6,17.98384615
4/29/2020 15:00,5.451666667,13.03333333,11,21.29137931
4/29/2020 16:00,5.366666667,12.154,14,21.06103448
4/29/2020 17:00,3.52,5.478333333,11,26.00344828
4/29/2020 18:00,3.013333333,3.013666667,15,31.14107143
4/29/2020 19:00,4.25,4.747666667,10,34.27481481
4/29/2020 20:00,6.548333333,8.05,17,37.77714286
4/29/2020 21:00,7.26,10.57933333,18,42.83931034
4/29/2020 22:00,6.351666667,7.536333333,17,48.09214286
4/29/2020 23:00,4.856666667,3.694666667,20,46.51037037
4/30/2020 0:00,4.001666667,2.660666667,16,51.8737931
4/30/2020 1:00,3.576666667,2.402666667,17,39.61428571
4/30/2020 2:00,2.698333333,0.985666667,11,26.11666667
4/30/2020 3:00,2.618333333,0.528,8,8.196896552
4/30/2020 4:00,2.931666667,0.722,8,4.461851852
4/30/2020 5:00,3.125,0.907666667,5,4.068888889
4/30/2020 6:00,3.423333333,1.166129032,2,2.407241379
4/30/2020 7:00,3.406666667,1.204,2,2.675714286
4/30/2020 8:00,3.646666667,1.505,4,4.203928571
4/30/2020 9:00,4.103333333,2.034666667,6,3.139310345
4/30/2020 10:00,3.596666667,1.811333333,5,4.038846154
4/30/2020 11:00,2.95,1.702333333,6,3.248928571
4/30/2020 12:00,2.326666667,1.218,4,3.419333333
4/30/2020 13:00,1.771666667,1.31,4,3.338571429
4/30/2020 14:00,1.79,1.662333333,4,3.533103448
4/30/2020 15:00,2.22,3.142666667,3,2.180740741
4/30/2020 16:00,2.251666667,2.996666667,0,3.720769231
4/30/2020 17:00,3.216666667,4.759,2,4.597666667
4/30/2020 18:00,2.446666667,3.633666667,4,6.313214286
4/30/2020 19:00,3.83,6.498333333,6,10.76076923
4/30/2020 20:00,3.368333333,4.505,8,15.58214286
4/30/2020 21:00,3.421666667,4.857,8,15.22833333
4/30/2020 22:00,2.486666667,3.789333333,7,7.710689655
4/30/2020 23:00,3.221666667,4.566,4,5.672857143
5/1/2020 0:00,2.825,4.758666667,1,8.851428571
5/1/2020 1:00,2.546666667,6.323333333,4,10.62962963
5/1/2020 2:00,3.528333333,6.620333333,7,13.38758621
5/1/2020 3:00,3.103333333,5.181333333,6,12.27
5/1/2020 4:00,4.13,7.145333333,7,7.648148148
5/1/2020 5:00,5.69,11.15633333,6,5.872413793
5/1/2020 6:00,6.508333333,13.84066667,4,6.757931034
5/1/2020 7:00,7.136666667,15.40033333,5,8.213571429
5/1/2020 8:00,5.236666667,10.12333333,4,15.16642857
5/1/2020 9:00,3.901666667,6.275,8,16.29142857
5/1/2020 10:00,2.481666667,3.156333333,9,15.19333333
5/1/2020 11:00,3.068333333,4.22,9,6.753
5/1/2020 12:00,3.131666667,4.062666667,5,4.587241379
5/1/2020 13:00,3.403333333,4.072333333,3,8.368928571
5/1/2020 14:00,3.253333333,3.431333333,3,8.196785714
5/1/2020 15:00,2.491666667,2.345333333,3,7.313703704
5/1/2020 16:00,2.823333333,2.856333333,1,7.53862069
5/1/2020 17:00,2.905,2.918,1,7.127241379
5/1/2020 18:00,3.453333333,3.817666667,2,8.734285714
5/1/2020 19:00,3.78,5.501,3,10.93142857
5/1/2020 20:00,4.631666667,6.819333333,5,8.925172414
5/1/2020 21:00,6.668333333,12.31466667,5,6.246785714
5/1/2020 22:00,6.813333333,10.62733333,5,4.584074074
5/1/2020 23:00,4.828333333,5.672333333,5,3.434
5/2/2020 0:00,4.538333333,6.558666667,3,3.105517241
5/2/2020 1:00,3.486666667,5.397666667,1,3.386296296
5/2/2020 2:00,3.421666667,4.934333333,-1,4.240689655
5/2/2020 3:00,3.701666667,6.049,0,4.993793103
5/2/2020 4:00,3.775,5.031,2,6.427586207
5/2/2020 5:00,3.915,4.878,2,7.475714286
5/2/2020 6:00,4.073333333,4.201333333,0,8.5825
5/2/2020 7:00,4.891666667,6.287333333,-1,7.480740741
5/2/2020 8:00,4.905,7.777666667,1,7.56
5/2/2020 9:00,4.77,6.739333333,4,5.047857143
5/2/2020 10:00,4.715,6.099666667,4,4.246551724
5/2/2020 11:00,4.118333333,3.867,1,5.077142857
5/2/2020 12:00,3.6,2.794666667,2,4.350714286
5/2/2020 13:00,3.658333333,2.973333333,4,4.882857143
5/2/2020 14:00,3.738333333,3.272,4,3.389642857
5/2/2020 15:00,3.506666667,3.142333333,1,3.902413793
5/2/2020 16:00,3.693333333,2.888333333,3,3.8
5/2/2020 17:00,3.971666667,3.162333333,5,6.453448276
5/2/2020 18:00,3.898333333,3.024666667,3,8.298965517
5/2/2020 19:00,3.891666667,3.885,3,9.758928571
5/2/2020 20:00,4.613333333,5.255333333,5,13.34785714
5/2/2020 21:00,5.946666667,8.293333333,10,12.10965517
5/2/2020 22:00,7.643333333,14.41133333,6,14.91464286
5/2/2020 23:00,13.88833333,28.75066667,7,27.19285714
5/3/2020 0:00,14.30666667,27.64133333,12,25.59206897
5/3/2020 1:00,12.635,23.96566667,11,23.43758621
5/3/2020 2:00,9.526666667,16.873,7,22.01821429
5/3/2020 3:00,5.091666667,7.636333333,9,22.65
5/3/2020 4:00,4.575,6.456666667,10,22.06214286
5/3/2020 5:00,4.125,6.966666667,11,19.36
5/3/2020 6:00,6.011666667,11.12533333,7,15.30535714
5/3/2020 7:00,8.78,16.211,7,17.922
5/3/2020 8:00,9.186666667,14.43333333,10,22.35366667
5/3/2020 9:00,7.078333333,9.813666667,12,35.90857143
5/3/2020 10:00,7.333333333,11.11366667,18,36.29466667
5/3/2020 11:00,7.796666667,12.41933333,15,35.25172414
5/3/2020 12:00,6.491666667,9.134666667,14,32.12535714
5/3/2020 13:00,6.17,8.580666667,12,33.99703704
5/3/2020 14:00,5.343333333,6.851,14,38.32896552
5/3/2020 15:00,4.221666667,4.970666667,21,29.16233333
5/3/2020 16:00,4.245,5.613333333,14,26.575
5/3/2020 17:00,4.71,6.415333333,11,29.94
5/3/2020 18:00,5.401666667,7.948,13,33.73827586
5/3/2020 19:00,8.151666667,13.99733333,15,37.25107143
5/3/2020 20:00,12.90333333,24.712,15,38.48266667
5/3/2020 21:00,15.77333333,28.659,17,43.59185185
5/3/2020 22:00,9.553333333,18.103,14,43.69857143
5/3/2020 23:00,9.036666667,18.301,18,46.02931034
5/4/2020 0:00,13.60333333,26.812,15,39.52964286
5/4/2020 1:00,16.51166667,31.874,12,41.85892857
5/4/2020 2:00,16.19166667,33.052,15,40.07413793
5/4/2020 3:00,17.41666667,34.17,14,49.45433333
5/4/2020 4:00,16.72333333,35.438,17,50.12758621
5/4/2020 5:00,20.17666667,40.71366667,20,50.52827586
5/4/2020 6:00,26.69,42.20066667,21,52.70931034
5/4/2020 7:00,20.30166667,32.98666667,15,49.08814815
5/4/2020 8:00,15.23833333,23.81666667,20,37.58896552
5/4/2020 9:00,11.44333333,20.547,12,17.43107143
5/4/2020 10:00,13.32166667,22.13666667,12,16.69107143
5/4/2020 11:00,13.97,21.11566667,11,20.79275862
5/4/2020 12:00,12.025,21.408,16,15.29896552
5/4/2020 13:00,12.43,17.96133333,3,10.68777778
5/4/2020 14:00,9.445,15.62566667,3,12.57678571
5/4/2020 15:00,10.265,18.30733333,4,12.88964286
5/4/2020 16:00,9.797959184,17.352,8,7.426666667
5/4/2020 17:00,10.71833333,16.73733333,7,5.391481481
5/4/2020 18:00,9.103333333,15.06533333,4,7.633928571
5/4/2020 19:00,8.096666667,11.75666667,5,11.87392857
5/4/2020 20:00,5.39,7.824,7,15.47392857
5/4/2020 21:00,5.37,9.838,8,14.38111111
5/4/2020 22:00,6.875,13.89966667,8,14.79678571
5/4/2020 23:00,9.091666667,16.69333333,9,15.65
5/5/2020 0:00,6.221666667,11.13833333,6,14.84407407
5/5/2020 1:00,6.476666667,11.47166667,6,13.06357143
5/5/2020 2:00,7.043333333,12.49333333,6,12.14
5/5/2020 3:00,9.406666667,19.21766667,6,12.61518519
5/5/2020 4:00,11.06,22.94966667,9,14.53689655
5/5/2020 5:00,9.971666667,18.19866667,9,14.3637037
5/5/2020 6:00,5.745,7.134,6,11.59285714
5/5/2020 7:00,5.243333333,4.046666667,5,6.931481481
5/5/2020 8:00,11.935,4.450666667,8,4.429333333
5/5/2020 9:00,5.093333333,2.448333333,5,3.05
5/5/2020 10:00,5.61,3.013666667,4,3.508214286
5/5/2020 11:00,5.361666667,2.916333333,5,3.303333333
5/5/2020 12:00,5.5,3.140666667,5,3.557777778
5/5/2020 13:00,4.681666667,3.728,4,4.441724138
5/5/2020 14:00,5.986666667,3.426,0,4.626206897
5/5/2020 15:00,4.86,3.624,1,5.091481481
5/5/2020 16:00,5.036666667,4.187666667,2,4.632068966
5/5/2020 17:00,4.845,4.523666667,2,3.381428571
5/5/2020 18:00,4.99,4.886666667,3,2.954642857
5/5/2020 19:00,4.888333333,4.902333333,3,3.644285714
5/5/2020 20:00,5.175,5.537,4,5.963928571
5/5/2020 21:00,5.071666667,5.850333333,3,14.04740741
5/5/2020 22:00,5.49,7.182333333,3,24.16827586
5/5/2020 23:00,5.445,6.695666667,7,15.0125
5/6/2020 0:00,4.233333333,4.743666667,6,11.90758621
5/6/2020 1:00,3.46,3.721666667,3,11.08413793
5/6/2020 2:00,3.528333333,4.003333333,3,11.26357143
5/6/2020 3:00,4.001666667,4.710666667,3,12.00642857
5/6/2020 4:00,3.995,5.156333333,5,14.95571429
5/6/2020 5:00,4.666666667,6.037666667,2,16.97607143
5/6/2020 6:00,5.693333333,6.448,1,17.72533333
5/6/2020 7:00,9.285,6.319,5,12.49344828
5/6/2020 8:00,15.87166667,7.967,9,10.55
5/6/2020 9:00,7.595,5.996666667,6,14.27928571
5/6/2020 10:00,16.96666667,6.390666667,6,14.84275862
5/6/2020 11:00,12.02,7.479666667,7,16.67178571
5/6/2020 12:00,9.306666667,7.03,9,18.81551724
5/6/2020 13:00,9.883333333,7.698,14,18.18259259
5/6/2020 14:00,10.56,7.826,10,16.86642857
5/6/2020 15:00,6.515,6.848333333,13,16.43785714
5/6/2020 16:00,6.523333333,7.181666667,9,16.24964286
5/6/2020 17:00,6.86,7.794,6,17.84709677
5/6/2020 18:00,7.128333333,8.203,10,17.33107143
5/6/2020 19:00,7.78,9.956333333,9,14.06103448
5/6/2020 20:00,12.38,18.49866667,9,16.0762963
5/6/2020 21:00,12.695,16.833,8,17.8624
5/6/2020 22:00,11.43666667,14.557,7,18.75413793
5/6/2020 23:00,10.12,13,6,21.187
5/7/2020 0:00,10.55,14.93366667,5,26.52275862
5/7/2020 1:00,,16.28366667,7,28.37
5/7/2020 2:00,,18.94333333,13,33.9837931
5/7/2020 3:00,,19.20366667,19,28.16931034
5/7/2020 4:00,,22.93,10,24.74888889
5/7/2020 5:00,,24.407,11,27.893
5/7/2020 6:00,,24.407,12,31.2725
5/7/2020 7:00,,21.56466667,15,33.55814815
5/7/2020 8:00,24.3,22.63333333,15,33.23517241
5/7/2020 9:00,19.04333333,23.22451613,12,32.1037931
5/7/2020 10:00,17.3,19.81066667,12,32.05592593
5/7/2020 11:00,23.33,17.03466667,23,26.87266667
5/7/2020 12:00,18.88,15.84333333,13,19.456
5/7/2020 13:00,20.58333333,16.263,11,18.18153846
5/7/2020 14:00,10.02333333,11.906,11,18.49961538
5/7/2020 15:00,9.688333333,11.146,10,13.80607143
5/7/2020 16:00,8.498333333,10.05533333,9,12.10678571
5/7/2020 17:00,5.903333333,6.823666667,7,13.39642857
5/7/2020 18:00,6.306666667,8.097,8,15.16214286
5/7/2020 19:00,7.67,11.24766667,7,24.33928571
5/7/2020 20:00,10.17166667,15.35366667,14,27.08814815
5/7/2020 21:00,14.56166667,24.33233333,19,36.64642857
5/7/2020 22:00,15.77666667,28.43166667,20,34.32928571
5/7/2020 23:00,19.22166667,35.86566667,16,43.50107143
5/8/2020 0:00,21.22166667,38.13366667,22,47.79892857
5/8/2020 1:00,17.125,28.54033333,24,50.00137931
5/8/2020 2:00,18.58166667,34.50966667,19,44.65689655
5/8/2020 3:00,21.83166667,37.12933333,23,31.97407407
5/8/2020 4:00,21.65,37.01033333,14,28.38482759
5/8/2020 5:00,16.045,27.186,12,25.87571429
5/8/2020 6:00,10.5,16.909,17,19.28633333
5/8/2020 7:00,8.111666667,7.185333333,5,9.526071429
5/8/2020 8:00,6.286666667,7.308,5,5.4325
5/8/2020 9:00,8.816666667,12.11466667,4,3.687857143
5/8/2020 10:00,9.068333333,12.88266667,4,2.891785714
5/8/2020 11:00,10.545,15.445,3,3.593793103
5/8/2020 12:00,12.50333333,19.52066667,2,3.586666667
5/8/2020 13:00,12.60166667,18.60733333,2,2.758571429
5/8/2020 14:00,15.55166667,23.95466667,1,2.675172414
5/8/2020 15:00,16.70333333,23.897,3,3.884827586
5/8/2020 16:00,8.563333333,9.216333333,7,4.898928571
5/8/2020 17:00,3.863333333,3.639,7,3.330344828
5/8/2020 18:00,3.05,2.723333333,4,14.55758621
5/8/2020 19:00,4.268333333,5.368333333,7,24.27178571
5/8/2020 20:00,8.77,15.34733333,8,37.11111111
5/8/2020 21:00,16.84333333,31.69366667,20,38.26
5/8/2020 22:00,23.44666667,39.479,16,50.37965517
5/8/2020 23:00,24.11333333,40.418,25,44.67214286
5/9/2020 0:00,22.715,39.64033333,22,39.88535714
5/9/2020 1:00,19.295,35.66533333,14,34.70107143
5/9/2020 2:00,15.31666667,30.882,17,35.74185185
5/9/2020 3:00,15.4,32.334,15,35.32892857
5/9/2020 4:00,17.96,36.25566667,15,27.31357143
5/9/2020 5:00,17.46166667,33.903,13,13.85464286
5/9/2020 6:00,16.03833333,31.20333333,8,13.07607143
5/9/2020 7:00,12.135,18.10133333,6,12.9037931
5/9/2020 8:00,7.505,9.830333333,5,14.158
5/9/2020 9:00,5.023333333,6.164333333,9,19.26166667
5/9/2020 10:00,4.58,5.761666667,8,20.55766667
5/9/2020 11:00,3.583333333,3.753666667,12,16.88518519
5/9/2020 12:00,3.386666667,3.63,10,15.50428571
5/9/2020 13:00,4.566666667,5.469,10,20.94
5/9/2020 14:00,4.318333333,4.468333333,15,19.12407407
5/9/2020 15:00,3.955,4.131666667,8,19.15310345
5/9/2020 16:00,4.655,5.626666667,13,28.33068966
5/9/2020 17:00,5.67,7.880333333,17,37.48607143
5/9/2020 18:00,6.423333333,8.877333333,20,44.72678571
5/9/2020 19:00,7.08,8.945,19,69.97034483
5/9/2020 20:00,7.05,9.009666667,34,79.92482759
5/9/2020 21:00,7.256666667,11.34266667,38,89.205
5/9/2020 22:00,10.07666667,17.42033333,39,100.3682759
5/9/2020 23:00,8.42,15.78333333,45,108.8023333
5/10/2020 0:00,9.968333333,19.37466667,50,99.31366667
5/10/2020 1:00,9.341666667,16.76566667,39,90.65321429
5/10/2020 2:00,8.478333333,16.28933333,38,18.49
5/10/2020 3:00,10.15833333,21.08866667,8,7.905714286
5/10/2020 4:00,10.15333333,15.01933333,5,3.803571429
5/10/2020 5:00,6.538333333,4.767666667,0,3.158148148
5/10/2020 6:00,5.625,2.469666667,0,1.193214286
5/10/2020 7:00,2.953333333,1.045333333,5,1.230357143
5/10/2020 8:00,3.925,0.681666667,3,1.261428571
5/10/2020 9:00,2.803333333,0.782333333,-1,1.546785714
5/10/2020 10:00,2.825,1.372333333,0,1.972758621
5/10/2020 11:00,3.568333333,1.985666667,2,3.000714286
5/10/2020 12:00,3.888333333,1.948666667,4,3.334642857
